0.026546585581650795,0.10378987687958961,0.21697035391766306
0.024881509857791497,0.09748225400432077,0.20627396439498125
0.02336667263525239,0.09171958874126841,0.19591671771305663
0.021984869211119133,0.08644175268327438,0.18601270032671544
0.020721204699621264,0.0815968301700123,0.1766235080514674
0.01956275497566256,0.07713970044479668,0.16777276761157528
0.018498277210162083,0.07303093853450499,0.15945930603171837,0.26486719744364423
0.01751796428178556,0.0692359440687856,0.1516669356293867,0.25394310654770774
0.016613237103666228,0.06572423739595243,0.14437107264549823,0.24342897885855588
0.01577656924549532,0.06246888172384886,0.13754298696023234,0.23333402862643676
0.015001338824394327,0.05944600257603306,0.13115243790362452,0.22366725067945226
0.014281703302962252,0.05663438404173534,0.12516925974733298,0.21443369675709986
0.013612493479366087,0.054015126793213276,0.1195642800394392,0.20563308008141404
0.012989123541186065,0.051571356544504135,0.11430982029490351,0.1972598308670637
0.01240751456734648,0.049287974222551705,0.10937993820032708,0.18930388532478112,0.26892501483623654
0.011864029299991658,0.04715144097058255,0.10475051191460599,0.1817517310434857,0.2633165190013523
0.01135541637622358,0.0451495924675207,0.10039922976665082,0.17458744060341488,0.2566555281565308
0.010878762516421343,0.043271478069884725,0.0963055251009233,0.16779356923393737,0.24928642357916264
0.010431451420181892,0.04150722107764793,0.09245048117362192,0.1613518772882256,0.24157637652841138
0.010011128331102275,0.039847897048267834,0.08881672161132567,0.15524388188027277,0.23379146462654513
